# Created At: Wed Oct 15 2025 13:28:25 GMT+0800 (中国标准时间)
# We regularly expand our single cell data corpus to improve results. Downloaded data and figures may differ in the future.
# Link Generated: https://cellxgene.cziscience.com/gene-expression?cellTypes=CD14-positive%2C+CD16-positive+monocyte&genes=TYROBP%2CFCER1G%2CCTSS%2CAIF1%2CFCN1%2CLST1%2CPSAP%2CLYZ%2CCOTL1%2CCD68%2CSERPINA1%2CS100A9%2CSPI1%2CTYMP%2CS100A4%2CFTL%2CC1orf162%2CSAT1%2CNPC2%2CCST3%2CITGB2%2CHLA-DPA1%2COAZ1%2CSH3BGRL3%2CHLA-DRA%2CS100A8%2CCFD%2CEMP3%2CSTXBP2%2CCFP%2CCYBB%2CLILRB2%2CTNFRSF1B%2CFGL2%2CMS4A7%2CHLA-DRB5%2CFTH1%2CHLA-DRB1%2CFCGR3A%2CCARD16%2CHLA-DPB1%2CRHOG%2CSRGN%2CLAPTM5%2CARRB2%2CARPC3%2CMS4A6A%2CASAH1%2CHCK%2CC5AR1%2CVSIR%2CTNFSF13B%2CCLEC7A%2CMNDA%2CCD74%2CCSTA%2CCYBA%2CPILRA%2CDUSP1%2CMAFB%2CARPC1B%2CNCF2%2CSLC11A1%2CS100A11%2CPLAUR%2CAP1S2%2CLILRA5%2CRHOA%2CCTSB%2CTKT%2CACTB%2CGRN%2CTIMP1%2CSLC7A7%2CPFDN5%2CAPOBEC3A%2CFPR1%2CWARS1%2CHLA-DQB1%2CLAMTOR4%2CCSF1R%2CIGSF6%2CLRRC25%2CIFI30%2CCD14%2CLCP1%2CLSP1%2CHMOX1%2CZYX%2CNAMPT%2CMPEG1%2CVASP%2CIFITM2%2CPTPN6%2CLTA4H%2CCPVL%2CTMSB10%2CFCGR2A%2CARPC5%2CTBXAS1&ver=2
# Dataset Filter Values: No selection
# Disease Filter Values: No selection
# Self-Reported Ethnicity Filter Values: No selection
# Publication Filter Values: No selection
# Sex Filter Values: No selection
# Organism Filter Value: Homo sapiens
Tissue,Cell Type,Cell Count,Tissue Composition,Gene Symbol,Expression,"Expression, Scaled",Number of Cells Expressing Genes
blood,plasma cell,28415,0.16%,EMP3,1.960857600460656,0.09845712415173428,17258
blood,plasma cell,28415,0.01%,STXBP2,1.7240173251000728,0.05778716515430425,687
blood,plasma cell,28415,0.00%,CFP,1.7912454316110322,0.06933150376441981,99
blood,plasma cell,28415,0.01%,CYBB,1.8063463541666667,0.07192461804882935,750
blood,plasma cell,28415,0.00%,LILRB2,1.7203819079276843,0.05716289520226805,117
blood,plasma cell,28415,0.00%,TNFRSF1B,1.732918442479822,0.059315655519021855,302
blood,plasma cell,28415,0.00%,FGL2,1.7618844168526786,0.0642896616852921,189
blood,plasma cell,28415,0.00%,MS4A7,1.7644429726175743,0.06472901414716761,101
blood,plasma cell,28415,0.05%,HLA-DRB5,2.0256732632005767,0.1095872004954242,5549
blood,plasma cell,28415,0.24%,FTH1,2.564507739680426,0.2021152809980882,25534
blood,plasma cell,28415,0.07%,HLA-DRB1,2.278669722289532,0.15303148209819434,7222
blood,plasma cell,28415,0.00%,FCGR3A,1.9458770751953125,0.09588468436135697,78
blood,plasma cell,28415,0.01%,CARD16,1.7191401169962515,0.05694965619050004,817
blood,plasma cell,28415,0.05%,HLA-DPB1,2.2237117836191334,0.14359416359776003,5540
blood,plasma cell,28415,0.01%,RHOG,1.7401419334041262,0.06055606566152183,927
blood,plasma cell,28415,0.18%,SRGN,2.043709379732458,0.11268434315288696,19810
blood,plasma cell,28415,0.08%,LAPTM5,2.102757053690969,0.12282394662670526,8216
blood,plasma cell,28415,0.00%,ARRB2,1.6754012385726254,0.0494388627269551,429
blood,plasma cell,28415,0.17%,ARPC3,1.930100529820459,0.0931755528484016,18603
blood,plasma cell,28415,0.00%,MS4A6A,1.9734768143356016,0.10062408207344956,349
blood,plasma cell,28415,0.01%,ASAH1,1.6875745248103486,0.051529246431324754,1104
blood,plasma cell,28415,0.00%,HCK,1.7848985138662619,0.06824161783160336,211
blood,plasma cell,28415,0.00%,C5AR1,1.7019374613859215,0.05399563455184986,49
blood,plasma cell,28415,0.02%,VSIR,1.67208945787424,0.04887016728439682,1645
blood,plasma cell,28415,0.06%,TNFSF13B,2.2978900075492095,0.15633196894419166,6706
blood,plasma cell,28415,0.00%,CLEC7A,1.760134042027485,0.06398908919076017,83
blood,plasma cell,28415,0.00%,MNDA,1.8400148406742125,0.07770613457376456,381
blood,plasma cell,28415,0.25%,CD74,3.1339614820741453,0.29990126912373816,27028
blood,plasma cell,28415,0.00%,CSTA,1.7608640266187263,0.06411444136470669,66
blood,plasma cell,28415,0.25%,CYBA,2.584192426711632,0.20549551442003275,26539
blood,plasma cell,28415,0.00%,PILRA,1.8361392353856287,0.07704061977508028,43
blood,plasma cell,28415,0.06%,DUSP1,2.1928422117544937,0.13829327370438482,6120
blood,plasma cell,28415,0.00%,MAFB,1.8893654346466064,0.08618056583466535,64
blood,plasma cell,28415,0.05%,ARPC1B,1.8130985921765153,0.07308410514443985,5263
blood,plasma cell,28415,0.00%,NCF2,1.7251982915969122,0.057989959459160856,168
blood,plasma cell,28415,0.00%,SLC11A1,1.8531232280115928,0.0799570928397184,155
blood,plasma cell,28415,0.02%,S100A11,1.7860318634926797,0.06843623541835457,2254
blood,plasma cell,28415,0.00%,PLAUR,1.751236010977693,0.06246112880732479,311
blood,plasma cell,28415,0.00%,AP1S2,1.726609730943341,0.05823233031546571,535
blood,plasma cell,28415,0.00%,LILRA5,1.7577775319417317,0.06358443179700102,48
blood,plasma cell,28415,0.12%,RHOA,1.8241177440633245,0.07497630213137836,13265
blood,plasma cell,28415,0.01%,CTSB,1.730053288792327,0.05882365438950808,694
blood,plasma cell,28415,0.05%,TKT,1.7104650820869651,0.055459988466018635,5048
blood,plasma cell,28415,0.24%,ACTB,3.1226039487447697,0.29795096563707646,26290
blood,plasma cell,28415,0.01%,GRN,1.7841550494552751,0.0681139509174147,1417
blood,plasma cell,28415,0.01%,TIMP1,1.7470706362939323,0.061745855117748286,754
blood,plasma cell,28415,0.00%,SLC7A7,1.7307061089409723,0.05893575596782993,117
blood,plasma cell,28415,0.15%,PFDN5,1.9477661424883517,0.09620907297826059,15882
blood,plasma cell,28415,0.00%,APOBEC3A,1.767574628194173,0.0652667786962944,36
blood,plasma cell,28415,0.00%,FPR1,1.824477871981534,0.07503814291266064,110
blood,plasma cell,28415,0.03%,WARS1,1.9099951909117305,0.08972308553555744,3444
blood,plasma cell,28415,0.03%,HLA-DQB1,2.158133477982517,0.13233312703080966,3246
blood,plasma cell,28415,0.03%,LAMTOR4,1.6865144796528002,0.05134721660963467,3107
blood,plasma cell,28415,0.00%,CSF1R,1.710190829108743,0.05541289403766504,34
blood,plasma cell,28415,0.00%,IGSF6,1.7196303702689506,0.057033841958603344,74
blood,plasma cell,28415,0.00%,LRRC25,1.7241524229658411,0.05781036401544843,47
blood,plasma cell,28415,0.02%,IFI30,1.8125468014548567,0.07298935223136013,2337
blood,plasma cell,28415,0.00%,CD14,1.7372783842540922,0.06006434006146627,105
blood,plasma cell,28415,0.04%,LCP1,1.7794734499582048,0.06731003165453443,3888
blood,plasma cell,28415,0.16%,LSP1,2.038288231840055,0.11175342942984143,17456
blood,plasma cell,28415,0.00%,HMOX1,2.4621908253636855,0.18454552980745964,348
blood,plasma cell,28415,0.00%,ZYX,1.738933237948159,0.060348509769434976,387
blood,plasma cell,28415,0.01%,NAMPT,2.1337572180706523,0.1281472617272126,667
blood,plasma cell,28415,0.00%,MPEG1,1.8346990217242325,0.07679330782415747,285
blood,plasma cell,28415,0.01%,VASP,1.7235397242899961,0.05770515205356205,636
blood,plasma cell,28415,0.02%,IFITM2,2.0072607157279077,0.10642541751906344,2399
blood,plasma cell,28415,0.03%,PTPN6,1.7539040133839108,0.06291927532949346,3493
blood,plasma cell,28415,0.01%,LTA4H,1.7549622473647077,0.06310099413784721,753
blood,plasma cell,28415,0.00%,CPVL,1.8099945068359375,0.07255107492678105,55
blood,plasma cell,28415,0.25%,TMSB10,3.4719862348326553,0.35794651845422,27279
blood,plasma cell,28415,0.00%,FCGR2A,1.719691276550293,0.057044300720151014,80
blood,plasma cell,28415,0.03%,ARPC5,1.7301871277688772,0.05884663707554096,3589
blood,plasma cell,28415,0.00%,TBXAS1,1.7395404216430197,0.06045277470468002,261
blood,IgA plasma cell,2708,0.00%,TYROBP,1.7105384826660157,0.05547259273501735,30
blood,IgA plasma cell,2708,0.00%,FCER1G,1.822299095892137,0.07466400581082926,31
blood,IgA plasma cell,2708,0.00%,CTSS,1.7812147418272148,0.06760904443353656,206
blood,IgA plasma cell,2708,0.00%,AIF1,1.7536945343017578,0.06288330380535548,13
blood,IgA plasma cell,2708,0.00%,FCN1,1.684285044670105,0.05096438041678019,16
blood,IgA plasma cell,2708,0.00%,LST1,1.8663075764973958,0.0822210950729073,12
blood,IgA plasma cell,2708,0.01%,PSAP,1.7245298359728507,0.057875172973708616,884
blood,IgA plasma cell,2708,0.00%,LYZ,1.7987173956793707,0.070614581449695,74
blood,IgA plasma cell,2708,0.00%,COTL1,1.8232331611740757,0.07482440250290173,284
blood,IgA plasma cell,2708,0.00%,CD68,1.6244204839070637,0.040684502013813066,18
blood,IgA plasma cell,2708,0.00%,SERPINA1,1.8671348571777344,0.08236315482730303,5
blood,IgA plasma cell,2708,0.00%,S100A9,1.8941206498579546,0.08699712630933566,121
blood,IgA plasma cell,2708,0.00%,SPI1,1.751866340637207,0.06256936834288634,64
blood,IgA plasma cell,2708,0.00%,TYMP,1.7347154662507405,0.05962423852066458,211
blood,IgA plasma cell,2708,0.01%,S100A4,2.0892444957386362,0.12050358461464845,671
blood,IgA plasma cell,2708,0.02%,FTL,2.7587875606737793,0.23547680425167386,2601
blood,IgA plasma cell,2708,0.00%,C1orf162,1.9338652666877298,0.09382202944025199,51
blood,IgA plasma cell,2708,0.01%,SAT1,1.9078702453180407,0.08935819214892562,564
blood,IgA plasma cell,2708,0.00%,NPC2,1.647627114349941,0.0446695197948615,265
blood,IgA plasma cell,2708,0.00%,CST3,1.7553136488970589,0.06316133643347492,34
blood,IgA plasma cell,2708,0.00%,ITGB2,1.708568115234375,0.055134243345190403,75
blood,IgA plasma cell,2708,0.01%,HLA-DPA1,2.2999851527711512,0.1566917450428316,786
blood,IgA plasma cell,2708,0.02%,OAZ1,2.0881966003684496,0.12032364114146087,2290
